user_id,skin_type,primary_concern,secondary_concern,signup_date
2562,dry,dehydration,sensitivity,2024-07-17
2563,sensitive,dehydration,acne,2025-07-22
2564,combination,pigmentation,sensitivity,2024-11-23
2565,combination,dehydration,pigmentation,2025-10-09
2566,combination,aging,sensitivity,2025-11-22
2567,normal,aging,acne,2024-11-20
2568,sensitive,acne,pigmentation,2025-07-27
2569,dry,sensitivity,dullness,2025-01-17
2570,normal,sensitivity,dehydration,2025-01-21
2571,normal,pigmentation,sensitivity,2025-01-21
2572,normal,dullness,sensitivity,2025-02-27
2573,sensitive,dehydration,acne,2024-11-22
2574,dry,dullness,aging,2025-08-02
2575,sensitive,pigmentation,sensitivity,2025-11-27
2576,dry,sensitivity,dehydration,2025-06-27
2577,dry,pigmentation,acne,2025-11-11
2578,combination,aging,sensitivity,2026-06-05
2579,normal,aging,dullness,2025-10-15
2580,combination,sensitivity,pigmentation,2025-07-06
2581,dry,dullness,sensitivity,2025-06-21
2582,combination,dehydration,dullness,2025-10-31
2583,dry,sensitivity,pigmentation,2025-01-22
2584,sensitive,sensitivity,pigmentation,2025-12-10
2585,dry,sensitivity,dehydration,2025-03-20
2586,combination,sensitivity,acne,2025-12-21
2587,dry,sensitivity,dullness,2024-07-15
2588,dry,sensitivity,aging,2025-03-19
2589,normal,dullness,aging,2025-05-25
2590,dry,acne,dullness,2025-08-27
2591,oily,acne,dullness,2024-12-31
2592,dry,dehydration,dullness,2025-08-29
2593,combination,pigmentation,acne,2024-11-26
2594,oily,dehydration,aging,2026-03-12
2595,dry,sensitivity,dullness,2024-11-14
2596,oily,dullness,aging,2024-08-02
2597,combination,dehydration,dullness,2026-01-10
2598,sensitive,pigmentation,sensitivity,2026-01-24
2599,normal,aging,dehydration,2024-08-07
2600,dry,sensitivity,dullness,2025-09-13
2601,normal,dehydration,acne,2025-02-13
2602,dry,pigmentation,dehydration,2026-02-17
2603,sensitive,sensitivity,aging,2025-08-28
2604,combination,aging,pigmentation,2025-02-08
2605,sensitive,sensitivity,aging,2024-09-20
2606,sensitive,dullness,aging,2025-08-22
2607,combination,dullness,aging,2026-05-13
2608,dry,acne,sensitivity,2025-09-07
2609,combination,aging,dullness,2025-03-24
2610,normal,dehydration,aging,2024-10-05
2611,normal,sensitivity,pigmentation,2024-11-04
2612,normal,acne,dullness,2024-12-28
2613,oily,acne,dullness,2026-03-08
2614,combination,dehydration,acne,2025-06-21
2615,oily,aging,pigmentation,2025-05-11
2616,sensitive,sensitivity,dehydration,2025-07-29
2617,normal,acne,dullness,2024-08-31
2618,oily,aging,dullness,2024-08-04
2619,sensitive,acne,pigmentation,2026-02-03
2620,normal,dehydration,acne,2024-08-06
2621,normal,sensitivity,dehydration,2024-10-26
2622,dry,acne,dullness,2025-02-06
2623,oily,pigmentation,aging,2025-10-01
2624,normal,sensitivity,aging,2024-12-28
2625,normal,acne,sensitivity,2025-05-04
2626,combination,sensitivity,aging,2024-09-17
2627,normal,sensitivity,aging,2025-02-02
2628,oily,acne,pigmentation,2024-08-01
2629,sensitive,acne,sensitivity,2025-09-03
2630,oily,dehydration,sensitivity,2026-05-07
2631,normal,acne,sensitivity,2025-07-12
2632,sensitive,dullness,sensitivity,2024-07-07
2633,normal,acne,pigmentation,2025-03-15
2634,combination,dullness,sensitivity,2025-02-08
2635,oily,aging,dullness,2025-04-05
2636,oily,dehydration,sensitivity,2025-04-29
2637,dry,sensitivity,acne,2026-05-23
2638,sensitive,aging,acne,2025-09-07
2639,oily,dullness,aging,2026-05-04
2640,normal,dullness,sensitivity,2025-11-03
2641,dry,sensitivity,dullness,2025-01-26
2642,combination,pigmentation,dullness,2024-11-26
2643,dry,pigmentation,dehydration,2026-01-24
2644,combination,aging,dehydration,2025-03-15
2645,combination,dehydration,dullness,2026-01-22
2646,oily,sensitivity,aging,2026-02-10
2647,combination,pigmentation,dehydration,2024-08-04
2648,sensitive,acne,sensitivity,2025-04-17
2649,normal,dullness,pigmentation,2026-02-12
2650,dry,dullness,dehydration,2026-03-25
2651,normal,aging,dullness,2026-05-31
2652,normal,pigmentation,dullness,2025-07-08
2653,normal,sensitivity,acne,2026-04-24
2654,dry,sensitivity,dullness,2025-05-06
2655,normal,dehydration,pigmentation,2025-08-23
2656,combination,dullness,dehydration,2025-03-29
2657,oily,pigmentation,dehydration,2026-02-05
2658,dry,aging,pigmentation,2026-03-22
2659,sensitive,acne,sensitivity,2026-04-24
2660,oily,pigmentation,acne,2026-04-28
2661,combination,aging,pigmentation,2026-05-15
2662,sensitive,aging,acne,2025-12-29
2663,oily,acne,sensitivity,2024-11-28
2664,combination,sensitivity,dehydration,2025-04-19
2665,dry,pigmentation,sensitivity,2026-01-04
2666,combination,dullness,acne,2024-08-24
2667,dry,aging,pigmentation,2024-12-27
2668,normal,aging,sensitivity,2024-12-14
2669,oily,sensitivity,acne,2024-09-18
2670,normal,dehydration,sensitivity,2025-01-07
2671,sensitive,sensitivity,aging,2024-08-06
2672,normal,aging,dullness,2025-11-07
2673,normal,pigmentation,aging,2024-10-19
2674,oily,aging,dehydration,2026-04-16
2675,normal,dullness,acne,2025-11-29
2676,combination,aging,sensitivity,2024-09-22
2677,normal,aging,sensitivity,2026-03-31
2678,normal,acne,dullness,2025-07-05
2679,combination,dullness,aging,2025-10-31
2680,dry,dehydration,acne,2026-04-24
2681,oily,dullness,acne,2026-01-15
2682,oily,sensitivity,dullness,2025-06-10
2683,dry,sensitivity,pigmentation,2025-04-01
2684,normal,sensitivity,acne,2025-02-28
2685,combination,acne,pigmentation,2026-04-01
2686,combination,sensitivity,pigmentation,2025-11-15
2687,dry,aging,dehydration,2026-04-21
2688,combination,aging,dullness,2026-06-30
2689,sensitive,aging,dehydration,2025-09-24
2690,normal,pigmentation,sensitivity,2025-04-08
2691,sensitive,sensitivity,dehydration,2025-10-08
2692,sensitive,dullness,acne,2026-06-07
2693,normal,sensitivity,acne,2026-01-27
2694,combination,sensitivity,dullness,2025-08-24
2695,normal,aging,dullness,2025-10-19
2696,dry,dehydration,sensitivity,2024-11-11
2697,oily,dullness,acne,2025-04-25
2698,combination,aging,sensitivity,2024-07-06
2699,oily,dehydration,acne,2026-02-28
2700,oily,dehydration,dullness,2025-10-09
2701,normal,sensitivity,acne,2026-05-04
2702,sensitive,dehydration,sensitivity,2026-06-22
2703,dry,dullness,acne,2024-08-30
2704,normal,sensitivity,aging,2025-07-11
2705,oily,acne,sensitivity,2025-03-11
2706,dry,dehydration,sensitivity,2025-12-17
2707,sensitive,aging,sensitivity,2026-05-30
2708,dry,aging,dullness,2024-09-22
2709,sensitive,dehydration,sensitivity,2025-03-12
2710,normal,pigmentation,dehydration,2025-02-01
2711,oily,sensitivity,dullness,2025-06-12
2712,oily,aging,dullness,2025-09-14
2713,normal,aging,pigmentation,2025-09-01
2714,combination,pigmentation,dehydration,2024-12-26
2715,combination,aging,sensitivity,2026-01-21
2716,combination,sensitivity,dehydration,2025-10-30
2717,combination,acne,aging,2025-11-24
2718,sensitive,dullness,sensitivity,2025-06-20
2719,combination,sensitivity,dullness,2024-07-29
2720,oily,aging,dullness,2024-08-31
2721,sensitive,dullness,aging,2025-06-03
2722,sensitive,aging,pigmentation,2026-02-10
2723,oily,acne,sensitivity,2024-08-18
2724,dry,dullness,acne,2025-11-20
2725,sensitive,sensitivity,dullness,2025-10-19
2726,sensitive,dullness,aging,2024-09-27
2727,oily,aging,dullness,2025-12-26
2728,oily,acne,aging,2025-08-03
2729,combination,sensitivity,aging,2024-09-04
2730,combination,sensitivity,dullness,2025-11-16
2731,normal,sensitivity,dullness,2025-04-06
2732,combination,aging,pigmentation,2026-06-09
2733,normal,dullness,acne,2024-07-09
2734,dry,aging,dullness,2025-09-03
2735,combination,pigmentation,aging,2025-03-04
2736,oily,pigmentation,acne,2025-07-06
2737,combination,aging,sensitivity,2025-08-23
2738,oily,dullness,pigmentation,2025-09-12
2739,combination,acne,dullness,2026-06-24
2740,dry,dehydration,dullness,2025-12-16
2741,oily,aging,dehydration,2025-10-01
2742,oily,sensitivity,acne,2025-10-10
2743,combination,pigmentation,sensitivity,2025-12-19
2744,normal,acne,dullness,2025-03-24
2745,oily,pigmentation,acne,2024-11-07
2746,combination,sensitivity,acne,2024-09-23
2747,dry,pigmentation,dullness,2024-07-26
2748,normal,dehydration,dullness,2025-03-19
2749,combination,sensitivity,dehydration,2025-09-09
2750,normal,pigmentation,aging,2025-03-21
2751,dry,dullness,aging,2026-04-01
2752,oily,pigmentation,aging,2024-11-16
2753,combination,aging,dullness,2025-06-10
2754,sensitive,pigmentation,acne,2026-03-08
2755,normal,dehydration,sensitivity,2025-08-29
2756,normal,sensitivity,pigmentation,2025-11-28
2757,normal,pigmentation,aging,2025-10-24
2758,sensitive,pigmentation,dehydration,2026-05-31
2759,dry,dehydration,sensitivity,2026-06-25
2760,combination,aging,dehydration,2025-10-24
2761,oily,dullness,sensitivity,2025-11-28
2762,combination,dehydration,aging,2024-07-06
2763,dry,acne,dullness,2025-12-27
2764,oily,sensitivity,acne,2025-11-08
2765,dry,aging,sensitivity,2024-09-05
2766,combination,dullness,acne,2024-10-16
2767,dry,aging,dehydration,2026-05-26
2768,normal,dehydration,pigmentation,2026-05-05
2769,combination,dullness,sensitivity,2026-04-28
2770,normal,pigmentation,dullness,2025-08-04
2771,sensitive,pigmentation,sensitivity,2025-05-14
2772,oily,sensitivity,pigmentation,2025-10-23
2773,dry,dullness,sensitivity,2026-06-27
2774,sensitive,pigmentation,aging,2026-02-09
2775,combination,acne,dehydration,2025-04-13
2776,dry,acne,dehydration,2025-10-07
2777,combination,sensitivity,dullness,2026-04-07
2778,normal,sensitivity,acne,2025-03-17
2779,dry,aging,sensitivity,2025-04-14
2780,oily,pigmentation,dullness,2025-07-13
2781,dry,aging,acne,2024-08-18
2782,normal,acne,aging,2024-10-27
2783,sensitive,dullness,acne,2026-06-07
2784,normal,dullness,acne,2024-09-13
2785,normal,sensitivity,dullness,2026-05-31
2786,oily,pigmentation,sensitivity,2025-07-19
2787,dry,pigmentation,acne,2024-09-15
2788,oily,acne,dullness,2024-07-19
2789,oily,aging,pigmentation,2026-06-20
2790,normal,dullness,aging,2026-05-15
2791,normal,acne,dullness,2026-01-11
2792,oily,dehydration,aging,2025-12-16
2793,sensitive,aging,pigmentation,2025-12-14
2794,combination,dehydration,dullness,2025-09-05
2795,oily,aging,dehydration,2025-11-15
2796,normal,acne,dehydration,2025-05-07
2797,normal,acne,dullness,2024-10-20
2798,combination,dullness,dehydration,2025-06-02
2799,sensitive,dullness,sensitivity,2025-11-06
2800,dry,dehydration,dullness,2025-05-17
2801,sensitive,sensitivity,dehydration,2025-04-09
2802,combination,acne,dehydration,2024-09-19
2803,normal,pigmentation,acne,2024-08-13
2804,oily,pigmentation,dehydration,2025-12-16
2805,oily,acne,dehydration,2024-09-03
2806,normal,acne,pigmentation,2024-11-16
2807,dry,acne,aging,2026-04-04
2808,dry,dullness,dehydration,2025-05-25
2809,sensitive,acne,sensitivity,2026-03-17
2810,oily,pigmentation,sensitivity,2025-07-13
2811,combination,acne,sensitivity,2026-06-04
2812,dry,dehydration,pigmentation,2025-11-30
2813,oily,dullness,acne,2025-05-03
2814,normal,sensitivity,dullness,2025-11-26
2815,oily,acne,dullness,2026-06-29
2816,oily,pigmentation,dullness,2025-09-26
2817,sensitive,aging,dehydration,2025-06-06
2818,normal,dullness,acne,2024-12-25
2819,oily,acne,pigmentation,2026-03-29
2820,sensitive,pigmentation,aging,2025-07-23
2821,combination,aging,dullness,2026-02-11
2822,normal,acne,pigmentation,2026-03-16
2823,oily,aging,dullness,2026-04-08
2824,normal,dehydration,sensitivity,2024-12-28
2825,sensitive,dullness,dehydration,2024-09-02
2826,normal,aging,pigmentation,2025-03-09
2827,dry,aging,dullness,2025-10-03
2828,normal,sensitivity,aging,2024-08-12
2829,sensitive,dullness,dehydration,2025-07-08
2830,oily,dullness,aging,2025-06-14
2831,normal,sensitivity,pigmentation,2025-03-30
2832,sensitive,acne,dehydration,2025-03-15
2833,dry,acne,dehydration,2025-07-12
2834,combination,aging,acne,2025-07-21
2835,dry,pigmentation,sensitivity,2025-11-16
2836,combination,pigmentation,dehydration,2025-02-24
2837,normal,acne,dehydration,2025-03-02
2838,normal,sensitivity,dehydration,2025-08-22
2839,dry,dullness,sensitivity,2025-02-01
2840,normal,dehydration,dullness,2026-03-28
2841,combination,acne,sensitivity,2025-09-05
2842,sensitive,aging,acne,2024-07-15
2843,sensitive,dullness,aging,2025-01-16
2844,combination,dullness,dehydration,2025-01-26
2845,combination,dehydration,pigmentation,2024-10-13
2846,combination,dehydration,aging,2025-04-18
2847,normal,aging,pigmentation,2025-03-09
2848,dry,dehydration,sensitivity,2025-07-20
2849,dry,pigmentation,acne,2024-11-10
2850,dry,acne,pigmentation,2025-02-01
2851,oily,sensitivity,pigmentation,2025-06-19
2852,dry,acne,dehydration,2026-04-05
2853,oily,pigmentation,dullness,2024-11-24
2854,oily,acne,sensitivity,2025-11-10
2855,sensitive,pigmentation,acne,2025-10-17
2856,oily,aging,dullness,2026-04-06
2857,combination,acne,aging,2026-01-29
2858,sensitive,aging,dullness,2026-04-05
2859,sensitive,sensitivity,dullness,2026-04-26
2860,combination,acne,sensitivity,2026-06-21
2861,oily,sensitivity,dullness,2025-12-03
2862,normal,aging,dullness,2024-12-31
2863,normal,dullness,dehydration,2024-10-13
2864,sensitive,aging,dullness,2026-01-21
2865,oily,pigmentation,dehydration,2025-08-31
2866,oily,acne,dehydration,2024-11-05
2867,dry,dullness,dehydration,2025-02-05
2868,oily,sensitivity,dehydration,2024-09-13
2869,normal,dullness,sensitivity,2025-09-02
2870,dry,dullness,acne,2026-03-05
2871,dry,dullness,pigmentation,2026-03-24
2872,normal,aging,sensitivity,2025-02-03
2873,normal,acne,dullness,2026-06-17
2874,dry,dullness,sensitivity,2025-08-04
2875,dry,sensitivity,aging,2025-10-21
2876,combination,pigmentation,dullness,2024-09-03
2877,sensitive,sensitivity,pigmentation,2024-07-07
2878,normal,sensitivity,dullness,2025-07-17
2879,normal,pigmentation,acne,2025-05-08
2880,normal,dullness,aging,2025-10-03
2881,oily,dehydration,acne,2024-12-16
2882,dry,aging,dehydration,2025-12-03
2883,combination,dehydration,sensitivity,2025-01-08
2884,oily,sensitivity,pigmentation,2024-09-14
2885,dry,dullness,acne,2026-03-03
2886,oily,sensitivity,pigmentation,2026-01-22
2887,normal,dehydration,aging,2025-10-03
2888,oily,dehydration,sensitivity,2024-11-08
2889,oily,sensitivity,aging,2025-03-25
2890,oily,pigmentation,dullness,2026-02-15
2891,oily,acne,dullness,2025-10-10
2892,combination,acne,pigmentation,2025-03-23
2893,dry,pigmentation,dehydration,2024-07-31
2894,normal,dehydration,aging,2025-08-11
2895,dry,dullness,aging,2026-05-13
2896,combination,aging,dehydration,2026-04-21
2897,sensitive,acne,dullness,2026-06-15
2898,sensitive,dehydration,aging,2026-04-05
2899,sensitive,aging,sensitivity,2025-09-08
2900,dry,dehydration,pigmentation,2025-12-13
2901,combination,acne,aging,2025-11-28
2902,normal,pigmentation,acne,2024-12-23
2903,normal,acne,dehydration,2025-07-23
2904,sensitive,pigmentation,acne,2025-01-20
2905,sensitive,sensitivity,dullness,2025-06-05
2906,normal,aging,dehydration,2026-02-07
2907,sensitive,aging,dehydration,2024-08-12
2908,normal,pigmentation,aging,2025-07-23
2909,oily,pigmentation,sensitivity,2024-11-02
2910,dry,dehydration,aging,2026-04-27
2911,oily,sensitivity,pigmentation,2024-10-24
2912,oily,dehydration,sensitivity,2025-01-29
2913,combination,dehydration,dullness,2026-01-05
2914,dry,aging,dehydration,2024-12-04
2915,combination,acne,dullness,2025-01-10
2916,combination,dehydration,sensitivity,2024-09-21
2917,sensitive,dehydration,sensitivity,2026-02-03
2918,normal,dullness,aging,2024-09-27
2919,normal,acne,dehydration,2024-12-26
2920,dry,dehydration,sensitivity,2025-11-02
2921,dry,sensitivity,acne,2025-10-23
2922,sensitive,pigmentation,dehydration,2026-01-01
2923,oily,acne,dehydration,2025-07-23
2924,combination,dehydration,pigmentation,2024-09-19
2925,combination,pigmentation,acne,2024-11-01
2926,oily,dehydration,aging,2026-03-22
2927,sensitive,dehydration,aging,2026-04-02
2928,dry,pigmentation,dullness,2026-05-24
2929,oily,acne,dehydration,2025-04-14
2930,sensitive,dullness,aging,2025-11-19
2931,oily,aging,dullness,2024-12-27
2932,sensitive,sensitivity,dullness,2024-12-28
2933,oily,aging,pigmentation,2026-02-12
2934,combination,pigmentation,dehydration,2025-02-14
2935,normal,sensitivity,dullness,2024-12-25
2936,dry,dehydration,acne,2024-07-15
2937,sensitive,dullness,dehydration,2025-01-24
2938,sensitive,sensitivity,dehydration,2025-10-17
2939,normal,dehydration,acne,2024-07-06
2940,oily,sensitivity,dullness,2025-12-17
2941,sensitive,dehydration,acne,2024-11-25
2942,normal,aging,dehydration,2025-10-03
2943,sensitive,acne,dehydration,2024-08-22
2944,oily,dullness,sensitivity,2024-12-12
2945,normal,dehydration,dullness,2025-04-24
2946,oily,sensitivity,acne,2026-01-31
2947,combination,dehydration,sensitivity,2026-02-19
2948,combination,dullness,dehydration,2024-08-13
2949,combination,dullness,sensitivity,2024-11-27
2950,combination,acne,pigmentation,2025-06-27
2951,oily,acne,aging,2024-10-03
2952,combination,acne,pigmentation,2024-12-11
2953,normal,sensitivity,dullness,2025-09-26
2954,combination,dehydration,sensitivity,2024-11-09
2955,dry,pigmentation,acne,2024-12-02
2956,normal,aging,pigmentation,2025-07-21
2957,oily,aging,acne,2026-06-22
2958,combination,pigmentation,sensitivity,2025-01-11
2959,combination,aging,acne,2025-10-31
2960,combination,aging,pigmentation,2025-10-13
2961,normal,dehydration,pigmentation,2025-01-31
2962,combination,dehydration,aging,2024-11-21
2963,normal,acne,dullness,2026-05-03
2964,oily,aging,acne,2024-11-11
2965,sensitive,sensitivity,pigmentation,2025-12-04
2966,combination,sensitivity,acne,2025-05-19
2967,dry,dehydration,dullness,2024-10-10
2968,dry,dehydration,aging,2026-01-28
2969,sensitive,acne,dehydration,2026-01-26
2970,sensitive,sensitivity,pigmentation,2024-07-27
2971,sensitive,dehydration,aging,2025-10-07
2972,oily,sensitivity,aging,2024-08-13
2973,combination,sensitivity,acne,2025-10-18
2974,normal,pigmentation,acne,2025-04-09
2975,oily,acne,sensitivity,2025-06-29
2976,combination,dullness,aging,2024-07-17
2977,combination,aging,sensitivity,2025-05-30
2978,normal,acne,aging,2025-07-04
2979,dry,pigmentation,aging,2025-07-31
2980,combination,sensitivity,dullness,2025-10-05
2981,sensitive,aging,pigmentation,2025-08-19
2982,oily,pigmentation,aging,2025-08-04
2983,normal,dullness,pigmentation,2024-12-25
2984,normal,dullness,dehydration,2026-06-03
2985,sensitive,pigmentation,sensitivity,2025-07-05
2986,sensitive,sensitivity,acne,2025-05-31
2987,sensitive,dullness,aging,2025-01-02
2988,sensitive,acne,pigmentation,2025-03-06
2989,normal,pigmentation,dehydration,2025-08-25
2990,combination,sensitivity,dullness,2026-04-17
2991,combination,acne,sensitivity,2025-10-08
2992,sensitive,acne,aging,2026-01-01
2993,oily,dullness,aging,2026-02-07
2994,normal,aging,dullness,2025-01-25
2995,sensitive,pigmentation,dehydration,2025-07-22
2996,sensitive,aging,pigmentation,2024-12-03
